personId,contentId,userReview,generatedScore,comment
-1251984896177895077,-5078536505040226358,7.1,5,No Positive
-1251984896177895077,-5078536505040226358,10.0,5, The location is great you can find all what you need int that area close to the u derground The hotel is nice clean with a friendly staff 
3609194402293569455,-2402157201203242566,9.6,3," Very good value for money 
No Negative"
4432373331608915019,-8518096793350810174,7.1,5, Location size of room and comfort of bed
-1032019229384696495,-9222795471790223670,10.0,5, good meals reasonable priced
1895326251577378793,-9222795471790223670,9.2,5, The breakfast the room especially the view of the garden Close to Earl s Court station nice neighborhood 
3396828831632510915,-7508055250504867652,8.8,5," Location excellent
No Negative"
6365858151678833812,2285214528595997209,9.2,5, Help from staff in a medical emergency 
292607709308972335,4555339116751579515,9.2,2," Hotel garden and breakfast
No Negative"
292607709308972335,4555339116751579515,9.6,2," Beautiful hotel in a fantastic location I ve stayed here 5 times service is consistently good 
No Negative"
5660542693104786364,-2402157201203242566,6.7,3," The beds very comfy Good location
 The breakfast"
-108842214936804958,-3170855186954139022,10.0,5, Very good hotel one of the best I have stayed in in London
-7711052404720939396,-4333056764244640444,9.6,2," location food staff service hotel amenities
No Negative"
-1032019229384696495,7400903238402587728,7.5,5, Overall well managed hotel in excellent location with London weekend
-3596626804281480007,-8819557474068526071,7.9,2," Although we were in a basement room it was very quiet 
 Being in the basement"
-1032019229384696495,7400903238402587728,9.6,5, lovely helpful staff great location
8250502084456448386,7469361608711738006,5.8,3,"No Positive
 The breakfast is no longer exceptional It used to be a drawcard but is now quite ordinary "
-1578287561410088674,-2097626568191556277,8.8,5, Room size breakfast and location
-1578287561410088674,-2097626568191556277,9.6,5, Super efficient staff Convenient central location Quiet rooms 
-7496361692498935601,2727743992157210358,8.3,5, Excellent location for tube restaurants etc
881856221521045800,-2683134512107439488,8.8,3," Great position Staff very pleasant attentive 
No Negative"
-7496361692498935601,2727743992157210358,10.0,5, Great breakfast Close to the tube Great staff 
-7496361692498935601,2727743992157210358,8.8,5, Great location
-7496361692498935601,2727743992157210358,7.9,5,No Positive
-1032019229384696495,-6467708104873171151,9.6,5, Quite room
-1032019229384696495,-6467708104873171151,9.6,5, Very Comfortable Beds Friendly Staff Excellent central location The hotel also a lovely Garden for Guests use 
-1032019229384696495,-6467708104873171151,10.0,5, Comfy bed very clean exceptional staff
-1032019229384696495,-6467708104873171151,9.2,5,No Positive
7774613525190730745,7270966256391553686,10.0,5, really liked it over all
-35428957105270993,1283472251609674486,9.6,5, Lovely comfortable beds pillows
1895326251577378793,7229629480273331039,7.5,5,No Positive
1748162647671155552,6015995473246774717,10.0,5, Great Comfy beds spacious room 
434517017614495946,1038118700785242153,6.7,3," Reasonable price and good location breakfast is ok
 Not very clean some died fly on the curtain"
268671367195911338,-9161596996229760398,5.8,3," Location 
 Small room broken tv"
3915038251784681624,1797761064772338938,7.5,3," Good location for an exhibition at Olympia
No Negative"
-1032019229384696495,5533752987392101383,10.0,5, THE BEDS WERE VERY COMFORTABLE GREAT STAY
-1032019229384696495,5533752987392101383,10.0,5, Excellent location Nice and quiet with easy access to the Earl s Court Tube station 
-8845298781299428018,786135087362634258,10.0,3,"No Positive
 The breads at breakfast were not as fresh as I thought they should be Having said that the range of choice was excellent"
-1032019229384696495,5533752987392101383,7.9,5, Comfortable beds and great location
-1032019229384696495,5533752987392101383,7.5,5, The staff were young but extremely proffessional and helpful Anna Christina Jana Marina Jose 
-1032019229384696495,5533752987392101383,8.8,5, Upgraded us because it was my partners birthday
-1032019229384696495,5533752987392101383,8.8,5, The hotel was charming and we would stay there again Excellent location and the staff was always helpful 
534764222466712491,-1297580205670251233,10.0,5, Delicious breakfast and great hospitality
-7377845572432324217,2372438485070148864,5.0,4," Buffet breakfast was very good 
 Our room had a strange smell "
-1032019229384696495,-4770861947600256785,10.0,5, The Service and staff made our stay worthwhile 
-1032019229384696495,-7399665664688732365,8.8,5, The breakfast and the garden are superior
-483468163475294331,1854874463930846880,10.0,5, easy access to underground clean room with a nice garden friendly staff
-1032019229384696495,-3161714324304758767,7.5,5, Great location 
-1032019229384696495,-3161714324304758767,10.0,5, Comfort location
-1032019229384696495,-3161714324304758767,8.8,5, the garden
9148269800512008413,-3760006690401014603,8.3,5,No Positive
9148269800512008413,-3760006690401014603,10.0,5, The hotel was comfortable and very close to restaurants and train station Could not fault this hotel 
3302556033962996625,8657408509986329668,9.6,5," Rapid check in Rapid check out EV charging
No Negative"
-5868110530814399805,-447851796385928420,9.6,5, Excellent location and proximity to the underground cafe pubs restaurants and other essential facilities 
-4465926797008424436,3881851296308711302,3.8,3," Good breakfast with parking in London
 Rather expensive"
-5868110530814399805,-447851796385928420,10.0,5," the staff were very nice and helpfil especially jose
No Negative"
-1032019229384696495,-1453783314552286835,5.8,5," very close to underground convenient location
 room d cor very small room and toilets "
-1032019229384696495,-1453783314552286835,8.8,5, Location of hotel was excellent nice quiet street yet very close to undergound statation
881856221521045800,-5879360586463363298,8.3,5, Location was perfect 
881856221521045800,-5879360586463363298,7.5,5,"No Positive
 I ordered aroom on the second or third floor and got on the ground also orderd an executive room and got standard "
5660542693104786364,3180828616327439381,5.8,3," Location good
 Room too small"
9148269800512008413,4061646345741687197,10.0,5, We could use a computer whenever we want to use 
-492179582639058400,4894833130708450490,6.7,3," Breakfast was delicious
 Bathrooms were tiny bar staff snooty"
9148269800512008413,4061646345741687197,9.2,5, Clean and comfortable 
-1032019229384696495,-4216050818952952471,6.7,3," Close to tube
 No free internet for cost of stay B B s give free Internet"
2833428826475063405,7521700660190108859,7.5,5," Beautiful garden and nice breakfast 
No Negative"
2833428826475063405,7521700660190108859,10.0,5, Peace and quiet over looking the garden
4432373331608915019,-5002383425685129595,10.0,5, Cleanliness pleasant staff and location to subway and London sights 
-5868110530814399805,7734121175534200554,7.9,5, Nice and quiet place and yrt so central location
-1479311724257856983,-398780385766545248,9.6,5, Quiet room with a very comfortable bed 
-3596626804281480007,5350829677696205474,8.3,5, Good location
5660542693104786364,7734121175534200554,10.0,3," amazing staff good food facility wifi near the underground restaurants are nearby
 toilet is very small"
-3596626804281480007,5350829677696205474,7.1,5,No Positive
-3596626804281480007,5350829677696205474,9.6,5, Very nice room Staff very friendly Great location 
-3596626804281480007,5350829677696205474,9.2,5, Excellent location Good facilities 
-1387464358334758758,1318981494172475806,9.6,5, The room was lovely clean and the beds were very comfortable It was also great to have the garden 
881856221521045800,3075564241645350154,10.0,5, The location the outlook of the hotel Friendliness of the staff we will return
881856221521045800,3075564241645350154,9.6,5, The garden is really super 
-3390049372067052505,4597139024287190193,9.2,5, Location and the beds the best I slept in
2405211284771043881,8901449108040307914,10.0,3," Stayed at this hotel several times awesome 
No Negative"
-3390049372067052505,4597139024287190193,9.2,5, Your beautiful garden
-1032019229384696495,2822049545552366036,8.3,5, Great value for money good location in london access to a nice garden
-1032019229384696495,2822049545552366036,9.2,5, Staff were very polite friendly 
1671960877913596679,5445999759138709405,8.8,5, Very clean comfy hotel Good value at 99 a night in London Great location for Earls Court Royal Albert Hall and tube 
4670267857749552625,6504364365389213533,5.4,3," Good location Good breakfast 
 Bathroom was way too small Very small elevator "
1671960877913596679,5445999759138709405,10.0,5, Location New 
1671960877913596679,5445999759138709405,10.0,5, Good location Comfortable room 
1671960877913596679,5445999759138709405,8.3,5, Comfortable bed Good location Quiet area Even biscuits in the room as well as usual tea and coffee 
-709287718034731589,8657408509986329668,5.4,5," Great location near Earls Park underground
 Very noisy room in the basement could hear people talking and moving around"
-709287718034731589,8657408509986329668,9.2,5, The breakfast was excellent a lot of variety Location was fantastic 
-4125205337625989832,-5039153034159656707,10.0,5," great staff bed was comfortable and room was super clean
No Negative"
1671960877913596679,8901449108040307914,8.8,5," Nice room and decent evening dinner 
 Very small and I mean small bathroom Very expensive buffet breakfast at 17 50 ahead "
1671960877913596679,8901449108040307914,7.5,5, Air condition
1671960877913596679,8901449108040307914,8.8,5, Loved the garden good breakfast
1671960877913596679,8901449108040307914,10.0,5, lovely garden very personable staff comfortable lounge bar area 
1671960877913596679,8901449108040307914,10.0,5, Perfect location excellent facilitie helpful staff
1671960877913596679,2372438485070148864,9.2,5, The lovely view of the garden while at Breakfast 
-5264754785175108362,-7691630854548349557,10.0,3," The garden was an added bonus especially in the sunshine 
 nothing"
3302556033962996625,-3700095596785790870,9.6,5, Excellent Location friendly and efficient staff lovely breakfast 
-1032019229384696495,-3954182109690207118,10.0,5, Good location Staff very helpful
-1032019229384696495,5827857898404399503,8.8,5, Loved the late night bar service
-1032019229384696495,-4228415104574264137,7.5,5, Location Full breakfast was excellent Quiet location 
1786687931570279432,2822049545552366036,9.6,5, Great location for Olympia Friendly and helpful staff 
3302556033962996625,7434270606888620096,9.6,5," Location was excellent as we re the staff
 Thin walls could hear the TV next door quite loudly but not enough to complain"
-1032019229384696495,-4262964715347041233,9.6,5, Clean rooms Helpful staff Great location Pretty court yard 
-1032019229384696495,-4262964715347041233,9.2,5, The ants
-8845298781299428018,5350829677696205474,10.0,5, Really handy for the tube Always very clean and probably the comfiest beds I ve slept in 
-8845298781299428018,5350829677696205474,8.8,5, the room was very quiet proximity to the tube station was convenient has a garden
4160581188559697212,-860751600992244121,5.8,3,"No Positive
 We ordered a room for 3 adults The room was a 2 person room with a horribel extra bed Not made for adults and caused painful nights "
3829784524040647339,7734121175534200554,9.6,5, Excellent breakfasts Very clean Staff was helpful 
-35428957105270993,-6726685468116057064,8.8,3," Breakfast location metroconnection to airport and not far from the centre Ok
 Floorcarpet alittle bit worn dusty"
-6201845445987166377,7459643459148487877,10.0,3," location garden feeding the fox in the garden
 larger rooms but not going to happen"
3829784524040647339,7734121175534200554,9.6,5, The location near subway and busses Picadilly line to Heatrow just a block away Your breakfest is always superb 
-6201845445987166377,7459643459148487877,8.3,3," The location and the easy travelling to where we needed to be as we were in London for a purpose not a holiday 
 Expense for meals "
3829784524040647339,7734121175534200554,8.8,5,No Positive
3829784524040647339,7734121175534200554,7.5,5, location
3829784524040647339,7734121175534200554,9.6,5, Quiet friendly staff cleanliness garden very convenient for underground
-8891033171626175843,-5002383425685129595,7.1,5, Convenient near eateries and underground
8437083040455072898,-8208801367848627943,10.0,5, Very pleasant hotel Excellent staff Good very quiet location 200 yds to Earls Court tube station 
534764222466712491,1881534532776527237,7.5,5, Beds are very comfy location is nice rooms are spacious
534764222466712491,1881534532776527237,7.5,5, Location
4670267857749552625,-6820241302436968068,3.8,3," Good breakfast
 Executive room needed updating Bathroom no bath was very small Location too far from theatres"
8968131284214320024,4259370161044254504,10.0,5, I loved the overall ambiance and convenience of this hotel The staff was very friendly and helpful 
4670267857749552625,-5002383425685129595,10.0,5, Nice place nice people it suited us perfectly 
5660542693104786364,-6820241302436968068,10.0,3," Everything about this hotel was excellent Room was clean bed was comfortable staff was kind and breakfast was gorgeous 
No Negative"
4670267857749552625,-5002383425685129595,7.5,5,No Positive
4670267857749552625,-5002383425685129595,7.5,5, Comfortably appointed room
4670267857749552625,-5002383425685129595,10.0,5, Bed extra comfy and super clean room staff very friendly and helpful
-1032019229384696495,1005751836898964351,10.0,5, Everything was perfect Just like last time 
2416280733544962613,-4037032837327175755,6.7,3," location
 needs full upgrade to a modern 4 stars"
7696404421947461044,-5848514031542611523,9.6,5, very good location and great staff
5327824330504712485,8224860111193157980,7.9,5, The breakfast is thumbs up with its variety n quality 
-1032019229384696495,8413971365124666862,10.0,3," very clean friendly staff excellent breakfast
No Negative"
5327824330504712485,8224860111193157980,10.0,5, Very clean comfy bed great breakfast
-3390049372067052505,-8208801367848627943,9.6,5,No Positive
6960073744377754728,623421554979899217,6.3,3," the location
 hotel needs upgrade"
-3390049372067052505,-8208801367848627943,7.9,5, Very good breakfast Close to underground Earls Court
-5527145562136413747,2156244701966673186,7.9,5, Good selection for breakfast
-2901997243166418276,2156244701966673186,10.0,5, The staff were efficient and friendly and the room was clean I chose the hotel based on its cleanliness rating and wasn t disappointed 
-4384580909851654688,8224860111193157980,9.2,5, Clean modern helpful staff 
534764222466712491,1881534532776527237,9.6,5, Nice breakfast
3396828831632510915,8224860111193157980,9.6,5, Loved the decor surprisingly modern with some lovely quirky details
3396828831632510915,8224860111193157980,7.1,5, Clean and quiet room 
-9009798162809551896,1005751836898964351,8.3,3," all good comfy bed and sheets etc
 no bath"
-3643155458357242906,-2447632164766022033,10.0,5, Very polite staff room Service
881856221521045800,-2447632164766022033,8.3,5, Staff very helpful and bar very nice 
-5676352709327073303,4105873627900556540,9.6,5, Hotel in good location Beautiful building Staff excellent Beautiful bedding and towels Breakfast plentiful Would definitely use it again 
-7240735065448254654,4105873627900556540,7.5,5, Comfortable room friendly reception staff
1367440638985257517,4105873627900556540,10.0,5, Clean Lovely hotel Great staff
-6196110550195246902,8224860111193157980,9.6,5, The hotel is 5 minutes from tube station Excellent breakfast 
1895326251577378793,4345055131254210605,8.3,5, Bed very comfy
1895326251577378793,4345055131254210605,9.2,5, the bed the breakfast friendly stuff situation 
-3390049372067052505,4369833742675497700,9.6,5, Very comfortable room and within easy walking distance of tube and bus shops near to local attractions
-8845298781299428018,-8279505492976427918,9.6,5, Staff were friendly and efficient Room was clean Breakfast was good 
-3390049372067052505,4369833742675497700,9.6,5, Shower is fabulous bed comfortable and location excellent
1766127404965083143,3881851296308711302,10.0,3," Fantastic room very quiet location but very close to tube
No Negative"
-1032019229384696495,1005751836898964351,9.6,5, Nice rooms helpful staff nice breakfast
1671960877913596679,2727743992157210358,10.0,3," Nice bar pleasant staff
 Bedroom was very warm"
1671960877913596679,2727743992157210358,9.6,3," Very clean Very good breakfast Very close to Earls Court station
 No WiFi in the room "
-1032019229384696495,1005751836898964351,9.2,5, Staff are amazing 
-1032019229384696495,1881534532776527237,9.6,3," Friendly welcoming staff who even provided complimentary bubbly for my daughters 18th Delicious breakfast Comfy beds 
No Negative"
1671960877913596679,-548976469460064550,7.9,5, Very clean and easily accessible to the Earls Court Tube Station
881856221521045800,-8208801367848627943,9.6,5, The hotel was beautiful exactly like the pictures excellent staff and fast private cab pick up would recommend
-3535274684588209118,4259370161044254504,9.2,5, Location breakfast staff helpful
-7456488753754080246,623421554979899217,8.3,5, Cleanliness
-8606085472606356565,1881534532776527237,6.7,3," The room was spacious and the beds comfortable
 Breakfast was average and the staff seemed a bit grumpy and not particularly helpful"
-7456488753754080246,623421554979899217,7.1,5,No Positive
-1032019229384696495,1005751836898964351,9.6,5, great place good stuff lovely hotel in general
3396828831632510915,-4386371945374980231,10.0,5, Staff very very polite m
-1915495401947962903,-986027724303592548,7.5,5, The location the room and the service 
-1915495401947962903,-986027724303592548,7.5,5, Great location
6960073744377754728,358192030955601318,9.6,5," From now on this will be our choice hotel when visiting London great place great location 
No Negative"
8766802480854827422,4259370161044254504,10.0,5," Super hotel for the money Should be full every day in London 
No Negative"
8766802480854827422,4259370161044254504,9.2,5, Fine bed Well equipped bathroom Lovely staff Great service 
8766802480854827422,4259370161044254504,10.0,5, We enjoyed the little extras eg tissue box set in marble under the sink Washing line discreetly fixed over bath etc
3429602690322213789,1005751836898964351,5.4,3," I liked the room 
 Staff attitude and guiding tourist could have been better"
-3374649409463162440,-8208801367848627943,9.6,5, really comfie bed lovely thick towels slippers supplied
-3374649409463162440,-8208801367848627943,8.8,5, Location cleanliness friendly staff A nice quiet hotel 
-1032019229384696495,5314107418764884230,7.9,5, Good location nice neighbourhood 
-1032019229384696495,5314107418764884230,8.8,5,"No Positive
 Water temperature quite low On 2nd floor room Mornings in particular "
-5527145562136413747,1881534532776527237,8.8,5, location all staff reception breakfast dinner staff are friendly 
-5527145562136413747,1881534532776527237,10.0,5, Great location 
8437083040455072898,-8208801367848627943,8.8,5, Good hotel in excellent location for transport access good meals too 
8437083040455072898,-8208801367848627943,10.0,5, Breakfast lovely as usual Check in and out very smooth and hassle free 
-7456488753754080246,623421554979899217,7.5,5, Good attentive staff
-7456488753754080246,623421554979899217,9.2,5, Good location and private parking
-1836083230511905974,-7564569805639737618,9.2,5, everything except toilet
-1836083230511905974,-7564569805639737618,10.0,5, Very good location near Earls Court metro stop
5127372011815639401,2708089973817733462,7.9,5, friendly polite efficient staff Excellent breakfast Lovely bathroom small but very good 
5127372011815639401,-1111518890369033396,10.0,5, Very friendly and efficient staff convenient location good rooms and public areas
-1032019229384696495,-4262964715347041233,9.2,5, Great hotel and staff
-5087878572343192653,-7564569805639737618,9.6,3," Close underground Very helpful staff
No Negative"
-5087878572343192653,-7564569805639737618,9.6,3," everything
 a bigger room would have been nicer "
6650574433856141080,-3102652803014865472,6.7,3," Location
 Room was very small and smelt very badly of stale cigarette smoke "
6650574433856141080,-3102652803014865472,5.0,3," staff were sweet
 we were charged for breakfast when we booked you told us it was included"
-7496361692498935601,-8968101771604200516,9.6,5, General approach is friendly but also efficient 
4670267857749552625,8215778202715904841,8.8,5, close to station but very quiet Good value for money at last minute rate 
4670267857749552625,8215778202715904841,8.3,5, Lovely staff very helpful Clean and functional 
2416280733544962613,5227822864949117283,7.5,5," Perfect location Close to earl s court underground Safe environment Quiet environment Great service Efficient and pleasant staff 
No Negative"
-1032019229384696495,6519443272707698315,10.0,5, Well appointed very convenient location and very helpful being able to book to leave the car
1895326251577378793,2822049545552366036,9.6,5, Everything was splendid
1895326251577378793,2822049545552366036,9.2,5, Excellent location close to the famous spots but quieter than living right around them 
1895326251577378793,2822049545552366036,9.6,5, Reception staff really professional and friendly 
1895326251577378793,2822049545552366036,8.8,5, Great location clean rooms and helpful staffs but tiny rooms like all hotels in London 
1895326251577378793,2822049545552366036,10.0,5, Staff were brilliant and nothing was too much trouble Special mentions for Vlad on reception and Reghina in the restaurant 
2416280733544962613,6519443272707698315,7.1,5, Room service cleanliness
2416280733544962613,6519443272707698315,10.0,5, excellent staff and great welcome to the hotel after checkin
2416280733544962613,6519443272707698315,10.0,5," the hotel is in a quiet neighborhood very close to the earl s court tube station great breakfast very nice staff clean and comfotable
No Negative"
3636910968448833585,2581138407738454418,10.0,5, Very good service beautiful place location was superb 
6574579966911353978,5441077925667941052,10.0,5, Staff very friendly Lovely decor Comfortable bed Everything you need 
9148269800512008413,3170775058142440102,9.6,5, Great location great staff comfortable rooms 
9148269800512008413,3170775058142440102,9.2,5, Smooth check in and out Good value Location
8968131284214320024,7446166231252589534,10.0,5," The K K hotel is always maintained and staffed to a high standard We ve been going back there for many years now and always enjoy our stay 
No Negative"
8968131284214320024,7446166231252589534,7.5,5, Cleanliness location and breakfast
8968131284214320024,7446166231252589534,10.0,5, Convenient location and great last minute price Room was quiet and clean Breakfast was varied Friendly staff 
8968131284214320024,7446166231252589534,8.3,5, A very well organised Hotel Great location Very polite helpful staff Very good breakfast Would definitely stay here again 
8968131284214320024,7446166231252589534,7.5,5, The location was good for what we were there for 
7580644064067188685,6094778865705471594,10.0,5, Location easy access to public transport situated in quiet enclave Great choice breakfast Professional welcoming polite staff
7580644064067188685,6094778865705471594,9.6,5, All the staff where very friendly and helpful The food was excellent and a great choice The rooms where lovely as well 
7580644064067188685,6094778865705471594,8.8,5, Friendly staff good location 
4670267857749552625,8215778202715904841,10.0,5, Location superb as the underground was so near making travel excellent 
4670267857749552625,8215778202715904841,8.8,5, Very clean Friendly staff 
4670267857749552625,8215778202715904841,9.6,5, Nespresso in the lobby in the morning excellent location good showers very clean room quite large for London standards 
-8853658195208337106,-5879360586463363298,9.6,3," Receptionist
No Negative"
1908339160857512799,400125073514833994,8.8,5, Nice hotel with a wonderful backyard Good location as it is close to subway In a residential area Restaurants close by 
534764222466712491,400125073514833994,10.0,5, Room was quiet and big enough Breakfast was great Staff very helpful and friendly We will use this hotel again 
-5374802517306837266,-133139342397538859,9.6,5, Location perfect for our needs
-5374802517306837266,-133139342397538859,9.2,5, very friendly and professional staff very good breakfast good quality of the food in restaurant simply a very nice stay
2416280733544962613,-8312968399134741370,3.3,5," nothing
 2 single beds pushed together not acceptable for 165 per night Rooms tiny and dated decor "
-6611967527589759673,-133139342397538859,8.3,5, position of the hotel wifi and breakfast
-1616903969205976623,-3102446808559723934,8.3,5, Staff was excellent 
534764222466712491,-1297580205670251233,8.3,5, Nice garden and good breakfast
1908339160857512799,-1297580205670251233,9.6,5, Location friendly staff garden
-5527145562136413747,3170775058142440102,7.5,5," Quiet and comfortable
 Location"
-5527145562136413747,3170775058142440102,8.3,5, Location
-5527145562136413747,3170775058142440102,9.6,5, Responsive staff excellent room terrific breakfast and located conveniently to tube A bit pricey but service food and comfort all exceptional 
-1032019229384696495,882422233694040097,7.5,5, Location staff quietly courteous v good breakfast good shower proximity to tube 
-2376088187709738156,6615662748793536194,7.9,5, Excellent location near to Earl s Court tube station Great breakfasts 
-2376088187709738156,6615662748793536194,10.0,5, Excellent service from front desk Mgr Anna and Vlad
3636910968448833585,-2554512494756911972,10.0,5, Friendly staff great breakfast
-7240735065448254654,-8043889175123948305,7.9,5, great location close to tube good choice of places to eat near the hotel
-292717837486008213,-1297580205670251233,7.1,5, Hotel room view of garden breakfast buffet selection being asked if we require anymore breakfast items before they finish
-292717837486008213,-1297580205670251233,7.9,5, Location Breakfast served were excellent Also have to mention the supper we ordered was good 
-35428957105270993,4184543400419595673,8.3,5, Very convinence location breakfast is perfect with freshly baked bread 
534764222466712491,-1297580205670251233,10.0,5, Efficiency of booking procedure secure parking facility Efficiency of staff 
-3390049372067052505,5338677278233757627,9.2,5, They have followed through special requests Comfortable bed wide choices for breakfast and very clean 
-1616903969205976623,-3488100191290830083,8.3,5, Great location and very comfortable rooms Room was available for early check in Easy walk to attractions and trains for onward journey 
-7909814890969546668,2581138407738454418,10.0,5, We had the most basic room which was great value as well as spacious and comfortable
-1602833675167376798,-8243488279185272615,7.5,3," Standard rooms are very comfortable Good central location 
 No parking on site We parked about 1 2 mile away but it s expensive Parking from 15 30 Friday until 11 30am Sunday cost 42 00 Although reasonable by London standards it s an added expense for a weekend away Perhaps the hotel could workout a concession with local car parks Restaurant expensive given the quality of food "
-7909814890969546668,2581138407738454418,10.0,5, Very large room Hidden courtyard view with backdrop of the city is beautiful Short walk to public transport Blackfriars Tube Station and Temple Station 
8195788452563155020,3170775058142440102,7.9,3," Location and room excellent
 We have been charged for room service that we did not have I spoke to the hotel yesterday who said they would remove the charge of 43 53 issue and amended invoice and email to confirm that the charge had been removed This has not been done "
-7909814890969546668,2581138407738454418,7.5,5, Guest svc manager Francesco was very helpful with our questions on places to go and ways to get there Room bed was extremely comfortable and good sized Bathroom was also a good sized bathroom with a long bath and a cute Apex duck a very cute and novel idea 
-7909814890969546668,2581138407738454418,7.9,5, Room was great Bathroom was immaculately clean
-7909814890969546668,2581138407738454418,9.2,5, Room and bathroom excellent Really comfortable bed and huge walk in shower TV ironing board iron bathrobes slippers and tea coffee hot choc making facilities in room Hotel looks new so all furnishings modern Tube a short walk away We walked to the Theatre district in around 15 20 minutes We did not eat at the hotel so unable to comment on restaurant food but there are several pubs near by I would certainly recommend this hotel 
2416280733544962613,-8947720860550700506,9.2,5," Staff really friendly bed was extremely comfy and not too far from two underground stations The concierge recommended a great italian on fleet street and booked a table for two in minutes Overall great stay 
No Negative"
-3295609019604191449,-3102652803014865472,10.0,5, we were very pleased with the Hotel and were especially pleased at the spaciousness of the Standard room and the quietness of the bedrooms and corridors 
-3295609019604191449,-3102652803014865472,7.9,5, Room was clean and well appointed Location was great for sight seeing Being set back from the road our room was quiet A most enjoyable stay 
-3295609019604191449,-3102652803014865472,9.6,5, Nice room Modern and cool Bar space in lobby very cosy 
-3295609019604191449,-3102652803014865472,8.3,5," Being new in this area the conceierge service is excellent Special thanks to Mr Francis who was on duty and helped my colleague and myself several times throughout our stay 
 No toothbrush provided"
-1836083230511905974,-8728075196312712282,10.0,5, Brilliant location so close to the tube Room was GORGEOUS and spacious lovely and modern The hotel was quiet and so so clean Loved it Really made our stay extra relaxing 
-1836083230511905974,-8728075196312712282,5.8,5," Nice room nice presentation of hotel reception area 
 The shower flooded the bathroom and hallway as there was no seal on the shower door and the plugs in bath and sink were no draining sue to clogged hair when we booked via booking com it initially said breakfast included however it was no and actually ended up costing an extra 40 pounds for two people breakfast was minimal consisting of one sausage a spoonful of beans and 1 bacon and tomato and small black pudding was not much of a selection of cheese etc just a couple of bits that had been out a while "
3576137684812235192,7446166231252589534,9.6,3," The location was excellent and within a decent walking distance from the Underground Tube We also went to a show and the hotel is on the edge of the theater district There were also many restaurants and shops nearby and while it was in a busy area the inside of the hotel itself was very quiet The bed was comfortable and the shower was nice The staff was also very helpful we arrived during some kind of system outage but they got us checked in and then let us know the next day that we could come back and check in properly They also got us taxis rather quickly when we needed them 
 The Wi Fi was rather terrible My husband was able to get it to work on his phone but it did not work on mine And since I did not get an international plan for my phone for this trip I was relying on Wi Fi to communicate while in London Thankfully there were other locations around the city where I could connect to the Wi Fi "
6644119361202586331,1567984561327445971,9.6,5, We were offered an upgrade for a small supplement to a junior suite As part of that you get access to the Club Lounge The room was lovely Looked as new comfy bed very clean And the Club lounge is such a nice extra as it gives you somehwere to sit they have board games finger food breakfast foods and drinks alcoholic non alcoholic available 24hrs 
6644119361202586331,1567984561327445971,9.6,5, Very comfortable room Spacious bathroom Excellent service Great location 
-1836083230511905974,-8728075196312712282,8.3,5, Easy to reach Covent Garden Soho and City However the hotel is quite far away from Westminster Room is clean comfy and nicely designed Very nice couch good bath
-1836083230511905974,-8728075196312712282,10.0,5, Book a room that comes with access to the Club Lounge The Club Lounge offers a continental breakfast free water soda wine and beer throughout the day and sandwiches and fruit during the afternoon The coffee machine makes the best lattes along with a variety of other types of coffees and hot chocolate This lounge really made the stay for us 
-1836083230511905974,-8728075196312712282,10.0,5, Although it s a fairly big hotel the overall vibe we got was very cozy which we liked a lot Staff was very friendly and helpful whenever we needed Upon arrival we received a reduction coupon for the breakfast The location is exquisite 
-1836083230511905974,-8728075196312712282,8.8,5, Very clean large rooms with high value toiletries Extremely comfortable bed and pillows Friendly staff 
-2644571257397324782,-1297580205670251233,10.0,5, This is without question one of London finest Hotels I have never slept that well in a very very longtime and I love the duck Amazing reception and great facilities 
-2644571257397324782,-1297580205670251233,10.0,5, Great location room was outstanding beds were so clean and comfortable bathroom had a big deep bath and a fantastic shower we would recommend this hotel to everybody 
-2644571257397324782,-1297580205670251233,10.0,5, The hotel gave us a complimentary upgrade to a suite which was fantastic The room and bed were extremely comfortable Excellent personalised service Food was excellent 
-5527145562136413747,-1297580205670251233,8.3,5,No Positive
782843067739729113,-1297580205670251233,10.0,5, The design facilities and location of the hotel WIFI and also Gym were quite convenient
8195788452563155020,-3705763041224967421,10.0,5, Staff were lovely reception sent a card and a box of chocolates up for my birthday Room service food was fantastic and nice cocktails served in the bar Room wasn t the biggest but had everything we needed Very clean and lovely bathroom too 
8195788452563155020,-3705763041224967421,10.0,5, The bathroom was light pleasant and very clean The wardrobe space was good and there were tea making facilities The bed was comfortable 
8195788452563155020,-3705763041224967421,8.8,5, The room was clean and comfortable bathroom was modern and spacious 
907221355688076938,-170687954910264210,10.0,5, Just returned from a wonderful weekend at the apex temple court Where to start From the amazing upgrade for my husbands 30th birthday to the personalised handwritten note and chocolates left for us in the room everything was perfect from the start The hotel is in a great location less than 10 minutes walk to Covent Garden and for location alone is great value I had chosen the hotel as we were attending the aldwych theatre and it was literally around the corner It s clean modern and our room was to die for with a balcony offering views of the London eye The apex offers so many extra touches with the free jelly beans Pringles and of course the apex duck We had a great nespresso machine in our room and robes and slippers all added to make the perfect stay They really have thought about everything We have stayed in many hotels in London but would definately choose apex again 
